Season_End_Year.x,Squad,Comp.x,Player,Nation.x,Pos.x,Age,Born.x,MP_Playing.x,Starts_Playing.x,Min_Playing.x,Mins_Per_90_Playing.x,Gls,Ast,G_minus_PK,PK,PKatt,CrdY.x,CrdR.x,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Expected.x,npxG_Expected.x,xA_Expected,npxG+xA_Expected,xG_Per,xA_Per,xG+xA_Per,npxG_Per,npxG+xA_Per,Url.x,Season_End_Year.y,Comp.y,Nation.y,Pos.y,Born.y,Mins_Per_90.x,Gls_Standard,Sh_Standard,SoT_Standard,SoT_percent_Standard,Sh_per_90_Standard,SoT_per_90_Standard,G_per_Sh_Standard,G_per_SoT_Standard,Dist_Standard,FK_Standard,PK_Standard,PKatt_Standard,xG_Expected.y,npxG_Expected.y,npxG_per_Sh_Expected,G_minus_xG_Expected,np:G_minus_xG_Expected,Url.y,Season_End_Year.x.x,Comp.x.x,Nation.x.x,Pos.x.x,Born.x.x,Mins_Per_90.y,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Press_Pass,Sw_Pass,Crs_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Ground_Height,Low_Height,High_Height,Left_Body,Right_Body,Head_Body,TI_Body,Other_Body,Cmp_Outcomes,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes,Url.x.x,Season_End_Year.y.y,Comp.y.y,Nation.y.y,Pos.y.y,Born.y.y,Mins_Per_90.x.x,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,Drib_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,Drib_GCA,Sh_GCA,Fld_GCA,Def_GCA,Url.y.y,Season_End_Year.x.x.x,Comp.x.x.x,Nation.x.x.x,Pos.x.x.x,Born.x.x.x,Mins_Per_90.y.y,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs,Att_Vs,Tkl_percent_Vs,Past_Vs,Press_Pressures,Succ_Pressures,_percent_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int.x,Tkl+Int,Clr,Err,Url.x.x.x,Season_End_Year.y.y.y,Comp.y.y.y,Nation.y.y.y,Pos.y.y.y,Born.y.y.y,Mins_Per_90.x.x.x,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ_percent_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec_percent_Receiving,Prog_Receiving,Url.y.y.y,Season_End_Year.x.x.x.x,Comp.x.x.x.x,Nation.x.x.x.x,Pos.x.x.x.x,Born.x.x.x.x,MP_Playing.Time,Min_Playing.Time,Mn_per_MP_Playing.Time,Min_percent_Playing.Time,Mins_Per_90_Playing.Time,Starts_Starts,Mn_per_Start_Starts,Compl_Starts,Subs_Subs,Mn_per_Sub_Subs,unSub_Subs,PPM_Team.Success,onG_Team.Success,onGA_Team.Success,plus_per__minus__Team.Success,plus_per__minus_90_Team.Success,On_minus_Off_Team.Success,onxG_Team.Success..xG.,onxGA_Team.Success..xG,xGplus_per__minus__Team.Success..xG,xGplus_per__minus_90_Team.Success..xG,On_minus_Off_Team.Success..xG,Url.x.x.x.x,Season_End_Year.y.y.y.y,Comp.y.y.y.y,Nation.y.y.y.y,Pos.y.y.y.y,Born.y.y.y.y,Mins_Per_90.y.y.y,CrdY.y,CrdR.y,2CrdY,Fls,Fld,Off,Crs,Int.y,TklW,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Won_percent_Aerial,Url.y.y.y.y,Season_End_Year.x.x.x.x.x,Comp.x.x.x.x.x,Nation.x.x.x.x.x,Pos.x.x.x.x.x,Born.x.x.x.x.x,MP_Playing.y,Starts_Playing.y,Min_Playing.y,Mins_Per_90_Playing.y,GA,GA90,SoTA,Saves,Save_percent,W,D,L,CS,CS_percent,PKatt_Penalty,PKA_Penalty,PKsv_Penalty,PKm_Penalty,Save_percent_Penalty,Url.x.x.x.x.x,Season_End_Year.y.y.y.y.y,Comp.y.y.y.y.y,Nation.y.y.y.y.y,Pos.y.y.y.y.y,Born.y.y.y.y.y,Mins_Per_90,GA_Goals,PKA_Goals,FK_Goals,CK_Goals,OG_Goals,PSxG_Expected,PSxG_per_SoT_Expected,PSxG+_per__minus__Expected,_per_90_Expected,Cmp_Launched,Att_Launched,Cmp_percent_Launched,Att_Passes,Thr_Passes,Launch_percent_Passes,AvgLen_Passes,Att_Goal,Launch_percent_Goal,AvgLen_Goal,Opp_Crosses,Stp_Crosses,Stp_percent_Crosses,#OPA_Sweeper,#OPA_per_90_Sweeper,AvgDist_Sweeper,Url.y.y.y.y.y
2021,Schalke 04,Bundesliga,Omar Mascarell,ESP,MF,27,1993,24,21,1762,19.6,1,1,1,0,0,6,0,0.05,0.05,0.1,0.05,0.1,0.3,0.3,0.5,0.8,0.02,0.02,0.04,0.02,0.04,https://fbref.com/en/players/11fd2b75/Omar-Mascarell,2021,Bundesliga,ESP,MF,1993,19.6,1,10,3,30,0.51,0.15,0.1,0.33,23.9,1,0,0,0.3,0.3,0.03,0.7,0.7,https://fbref.com/en/players/11fd2b75/Omar-Mascarell,2021,Bundesliga,ESP,MF,1993,19.6,883,839,44,34,4,152,34,5,10,4,5,1,591,109,183,164,656,40,0,2,726,5,11,9,17,https://fbref.com/en/players/11fd2b75/Omar-Mascarell,2021,Bundesliga,ESP,MF,1993,19.6,12,0.61,8,4,0,0,0,0,1,0.05,0,1,0,0,0,0,https://fbref.com/en/players/11fd2b75/Omar-Mascarell,2021,Bundesliga,ESP,MF,1993,19.6,42,21,15,20,7,14,51,27.5,37,330,111,33.6,125,170,35,47,13,0,34,36,78,40,1,https://fbref.com/en/players/11fd2b75/Omar-Mascarell,2021,Bundesliga,ESP,MF,1993,19.6,1090,72,354,679,110,4,1047,14,20,70,16,0,605,3178,1124,31,9,0,10,11,670,633,94.5,5,https://fbref.com/en/players/11fd2b75/Omar-Mascarell,2021,Bundesliga,ESP,MF,1993,24,1762,73,57.6,19.6,21,80,15,3,26,3,0.38,12,47,-35,-1.79,0.02,14,38,-24,-1.23,-0.05,https://fbref.com/en/players/11fd2b75/Omar-Mascarell,2021,Bundesliga,ESP,MF,1993,19.6,6,0,0,27,9,0,5,36,21,0,0,0,222,33,25,56.9,https://fbref.com/en/players/11fd2b75/Omar-Mascarell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Schalke 04,Bundesliga,Shkodran Mustafi,GER,DF,28,1992,13,11,1037,11.5,1,0,1,0,0,1,0,0.09,0,0.09,0.09,0.09,0.5,0.5,0,0.6,0.05,0,0.05,0.05,0.05,https://fbref.com/en/players/3f2d59fe/Shkodran-Mustafi,2021,Bundesliga,GER,DF,1992,11.5,1,10,2,20,0.87,0.17,0.1,0.5,9.6,0,0,0,0.5,0.5,0.05,0.5,0.5,https://fbref.com/en/players/3f2d59fe/Shkodran-Mustafi,2021,Bundesliga,GER,DF,1992,11.5,560,521,39,38,0,72,27,0,0,0,0,0,364,59,137,27,470,42,1,1,447,3,15,9,7,https://fbref.com/en/players/3f2d59fe/Shkodran-Mustafi,2021,Bundesliga,GER,DF,1992,11.5,4,0.35,1,2,0,1,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/3f2d59fe/Shkodran-Mustafi,2021,Bundesliga,GER,DF,1992,11.5,13,8,12,1,0,4,10,40,6,112,36,32.1,78,32,2,27,15,1,12,27,40,96,1,https://fbref.com/en/players/3f2d59fe/Shkodran-Mustafi,2021,Bundesliga,GER,DF,1992,11.5,735,168,480,284,25,14,698,1,4,25,1,0,400,2679,1330,22,2,0,3,0,440,424,96.4,1,https://fbref.com/en/players/3f2d59fe/Shkodran-Mustafi,2021,Bundesliga,GER,DF,1992,13,1037,80,33.9,11.5,11,90,11,2,24,1,0.62,8,28,-20,-1.74,0.09,9.2,22.4,-13.2,-1.15,0.09,https://fbref.com/en/players/3f2d59fe/Shkodran-Mustafi,2021,Bundesliga,GER,DF,1992,11.5,1,0,0,11,14,2,0,27,8,0,0,1,99,51,31,62.2,https://fbref.com/en/players/3f2d59fe/Shkodran-Mustafi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Schalke 04,Bundesliga,Matija Nastasić,SRB,DF,27,1993,15,14,1221,13.6,0,0,0,0,0,2,0,0,0,0,0,0,0.3,0.3,0,0.3,0.02,0,0.02,0.02,0.02,https://fbref.com/en/players/f35430a4/Matija-Nastasic,2021,Bundesliga,SRB,DF,1993,13.6,0,7,2,28.6,0.52,0.15,0,0,10.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3,https://fbref.com/en/players/f35430a4/Matija-Nastasic,2021,Bundesliga,SRB,DF,1993,13.6,679,648,31,29,0,49,28,0,0,0,0,0,524,41,114,510,127,23,2,2,594,1,9,5,0,https://fbref.com/en/players/f35430a4/Matija-Nastasic,2021,Bundesliga,SRB,DF,1993,13.6,3,0.22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/f35430a4/Matija-Nastasic,2021,Bundesliga,SRB,DF,1993,13.6,11,6,9,2,0,2,11,18.2,9,96,30,31.3,69,26,1,35,22,0,13,15,26,63,0,https://fbref.com/en/players/f35430a4/Matija-Nastasic,2021,Bundesliga,SRB,DF,1993,13.6,819,161,511,331,16,10,788,1,1,100,1,1,489,2201,1088,15,1,0,0,1,561,553,98.6,1,https://fbref.com/en/players/f35430a4/Matija-Nastasic,2021,Bundesliga,SRB,DF,1993,15,1221,81,39.9,13.6,14,87,12,1,2,3,0.53,12,33,-21,-1.55,0.41,10.2,29.7,-19.4,-1.43,-0.38,https://fbref.com/en/players/f35430a4/Matija-Nastasic,2021,Bundesliga,SRB,DF,1993,13.6,2,0,0,19,3,0,0,15,6,0,2,0,96,30,17,63.8,https://fbref.com/en/players/f35430a4/Matija-Nastasic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Schalke 04,Bundesliga,Bastian Oczipka,GER,DF,31,1989,27,20,1922,21.4,0,2,0,0,0,1,0,0,0.09,0.09,0,0.09,0.3,0.3,1.5,1.7,0.01,0.07,0.08,0.01,0.08,https://fbref.com/en/players/d1661819/Bastian-Oczipka,2021,Bundesliga,GER,DF,1989,21.4,0,7,0,0,0.33,0,0,NA,24.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,https://fbref.com/en/players/d1661819/Bastian-Oczipka,2021,Bundesliga,GER,DF,1989,21.4,1128,893,235,28,1,133,25,40,25,10,13,2,632,253,243,731,168,33,182,3,885,3,15,16,37,https://fbref.com/en/players/d1661819/Bastian-Oczipka,2021,Bundesliga,GER,DF,1989,21.4,45,2.11,28,15,0,0,2,0,3,0.14,2,1,0,0,0,0,https://fbref.com/en/players/d1661819/Bastian-Oczipka,2021,Bundesliga,GER,DF,1989,21.4,38,23,23,14,1,11,27,40.7,16,191,57,29.8,105,68,18,37,5,0,32,31,69,45,0,https://fbref.com/en/players/d1661819/Bastian-Oczipka,2021,Bundesliga,GER,DF,1989,21.4,1340,78,494,662,291,11,1112,13,28,46.4,15,4,757,4674,2424,88,39,1,22,22,848,758,89.4,34,https://fbref.com/en/players/d1661819/Bastian-Oczipka,2021,Bundesliga,GER,DF,1989,27,1922,71,62.8,21.4,20,89,18,7,21,6,0.52,16,60,-44,-2.06,-0.72,18.2,45.1,-27,-1.26,-0.15,https://fbref.com/en/players/d1661819/Bastian-Oczipka,2021,Bundesliga,GER,DF,1989,21.4,1,0,0,14,18,1,40,31,23,0,0,0,179,21,24,46.7,https://fbref.com/en/players/d1661819/Bastian-Oczipka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Schalke 04,Bundesliga,Benito Raman,BEL,"FW,MF",25,1994,25,13,1246,13.8,2,0,2,0,0,2,0,0.14,0,0.14,0.14,0.14,2.3,2.2,1.4,3.6,0.17,0.1,0.27,0.16,0.26,https://fbref.com/en/players/867501bf/Benito-Raman,2021,Bundesliga,BEL,"FW,MF",1994,13.8,2,26,7,26.9,1.88,0.51,0.08,0.29,18,1,0,0,2.3,2.2,0.09,-0.3,-0.2,https://fbref.com/en/players/867501bf/Benito-Raman,2021,Bundesliga,BEL,"FW,MF",1994,13.8,334,293,41,1,0,50,8,15,1,0,0,0,215,75,44,37,253,16,19,2,227,3,3,15,34,https://fbref.com/en/players/867501bf/Benito-Raman,2021,Bundesliga,BEL,"FW,MF",1994,13.8,29,2.09,21,1,2,3,2,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/867501bf/Benito-Raman,2021,Bundesliga,BEL,"FW,MF",1994,13.8,19,12,12,4,3,2,23,8.7,21,304,85,28,66,112,126,15,0,0,15,9,28,5,0,https://fbref.com/en/players/867501bf/Benito-Raman,2021,Bundesliga,BEL,"FW,MF",1994,13.8,480,9,89,220,209,42,439,12,23,52.2,15,0,287,1739,894,44,9,13,22,25,487,268,55,73,https://fbref.com/en/players/867501bf/Benito-Raman,2021,Bundesliga,BEL,"FW,MF",1994,25,1246,50,40.7,13.8,13,74,3,12,23,4,0.36,8,35,-27,-1.95,-0.26,10.6,25.6,-15,-1.09,0.2,https://fbref.com/en/players/867501bf/Benito-Raman,2021,Bundesliga,BEL,"FW,MF",1994,13.8,2,0,0,21,14,5,15,9,12,0,0,0,105,10,14,41.7,https://fbref.com/en/players/867501bf/Benito-Raman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Schalke 04,Bundesliga,Frederik Rønnow,DEN,GK,27,1992,11,10,945,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a70b8345/Frederik-Ronnow,2021,Bundesliga,DEN,GK,1992,10.5,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/a70b8345/Frederik-Ronnow,2021,Bundesliga,DEN,GK,1992,10.5,383,270,113,19,0,30,6,0,0,0,0,0,209,26,148,30,274,0,0,64,284,4,13,4,1,https://fbref.com/en/players/a70b8345/Frederik-Ronnow,2021,Bundesliga,DEN,GK,1992,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a70b8345/Frederik-Ronnow,2021,Bundesliga,DEN,GK,1992,10.5,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a70b8345/Frederik-Ronnow,2021,Bundesliga,DEN,GK,1992,10.5,423,381,423,0,0,0,310,0,0,NA,0,0,205,737,354,0,0,0,1,0,173,173,100,0,https://fbref.com/en/players/a70b8345/Frederik-Ronnow,2021,Bundesliga,DEN,GK,1992,11,945,86,30.9,10.5,10,90,10,1,45,9,0.36,6,24,-18,-1.71,0.12,5.7,20.2,-14.5,-1.38,-0.25,https://fbref.com/en/players/a70b8345/Frederik-Ronnow,2021,Bundesliga,DEN,GK,1992,10.5,0,0,0,0,1,0,0,0,0,0,0,1,65,0,0,NA,https://fbref.com/en/players/a70b8345/Frederik-Ronnow,2021,Bundesliga,DEN,GK,1992,11,10,945,10.5,24,2.29,64,46,68.8,0,4,6,1,10,4,4,0,0,0,https://fbref.com/en/players/a70b8345/Frederik-Ronnow,2021,Bundesliga,DEN,GK,1992,10.5,24,4,0,5,2,22.5,0.31,0.5,0.05,51,143,35.7,289,64,33.6,32.7,94,48.9,39.7,71,3,4.2,7,0.67,14.4,https://fbref.com/en/players/a70b8345/Frederik-Ronnow
2021,Schalke 04,Bundesliga,Salif Sané,SEN,DF,29,1990,14,11,1071,11.9,0,0,0,0,0,5,0,0,0,0,0,0,0.4,0.4,0.3,0.7,0.03,0.03,0.06,0.03,0.06,https://fbref.com/en/players/791abba1/Salif-Sane,2021,Bundesliga,SEN,DF,1990,11.9,0,7,1,14.3,0.59,0.08,0,0,13.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4,https://fbref.com/en/players/791abba1/Salif-Sane,2021,Bundesliga,SEN,DF,1990,11.9,683,647,36,36,1,85,19,3,0,0,0,0,489,71,123,129,459,47,0,2,569,1,13,7,7,https://fbref.com/en/players/791abba1/Salif-Sane,2021,Bundesliga,SEN,DF,1990,11.9,7,0.59,6,0,0,1,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/791abba1/Salif-Sane,2021,Bundesliga,SEN,DF,1990,11.9,16,7,11,4,1,6,16,37.5,10,101,36,35.6,62,34,5,39,16,0,23,18,34,84,0,https://fbref.com/en/players/791abba1/Salif-Sane,2021,Bundesliga,SEN,DF,1990,11.9,847,139,493,366,30,15,813,7,9,77.8,8,0,465,2222,1105,25,2,0,3,2,526,501,95.2,10,https://fbref.com/en/players/791abba1/Salif-Sane,2021,Bundesliga,SEN,DF,1990,14,1071,77,35,11.9,11,90,11,3,27,1,0.5,12,24,-12,-1.01,1.21,11.9,22.6,-10.6,-0.89,0.48,https://fbref.com/en/players/791abba1/Salif-Sane,2021,Bundesliga,SEN,DF,1990,11.9,5,0,0,16,15,1,3,18,7,0,1,0,151,73,18,80.2,https://fbref.com/en/players/791abba1/Salif-Sane,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Schalke 04,Bundesliga,Alessandro Schöpf,AUT,"FW,MF",26,1994,19,10,942,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,0.04,0.03,0.07,0.04,0.07,https://fbref.com/en/players/106bca06/Alessandro-Schopf,2021,Bundesliga,AUT,"FW,MF",1994,10.5,0,11,1,9.1,1.05,0.1,0,0,19.5,0,0,0,0.4,0.4,0.04,-0.4,-0.4,https://fbref.com/en/players/106bca06/Alessandro-Schopf,2021,Bundesliga,AUT,"FW,MF",1994,10.5,362,333,29,6,1,64,5,6,6,1,3,2,260,67,35,117,216,7,17,1,289,0,4,10,18,https://fbref.com/en/players/106bca06/Alessandro-Schopf,2021,Bundesliga,AUT,"FW,MF",1994,10.5,17,1.62,11,1,3,1,1,0,2,0.19,2,0,0,0,0,0,https://fbref.com/en/players/106bca06/Alessandro-Schopf,2021,Bundesliga,AUT,"FW,MF",1994,10.5,15,12,6,9,0,5,15,33.3,10,212,63,29.7,67,98,47,21,1,0,20,7,22,5,0,https://fbref.com/en/players/106bca06/Alessandro-Schopf,2021,Bundesliga,AUT,"FW,MF",1994,10.5,496,13,82,275,179,24,469,20,35,57.1,22,2,366,1860,874,37,15,6,15,32,447,328,73.4,67,https://fbref.com/en/players/106bca06/Alessandro-Schopf,2021,Bundesliga,AUT,"FW,MF",1994,19,942,50,30.8,10.5,10,71,3,9,26,10,0.42,10,33,-23,-2.2,-0.58,10.4,22.3,-11.9,-1.13,0.1,https://fbref.com/en/players/106bca06/Alessandro-Schopf,2021,Bundesliga,AUT,"FW,MF",1994,10.5,0,0,0,15,15,4,6,7,12,0,0,0,82,7,15,31.8,https://fbref.com/en/players/106bca06/Alessandro-Schopf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Schalke 04,Bundesliga,Suat Serdar,GER,MF,23,1997,25,24,1953,21.7,1,3,1,0,0,3,0,0.05,0.14,0.18,0.05,0.18,2.2,2.2,1.5,3.6,0.1,0.07,0.17,0.1,0.17,https://fbref.com/en/players/b3325a30/Suat-Serdar,2021,Bundesliga,GER,MF,1997,21.7,1,32,9,28.1,1.47,0.41,0.03,0.11,19.3,0,0,0,2.2,2.2,0.07,-1.2,-1.2,https://fbref.com/en/players/b3325a30/Suat-Serdar,2021,Bundesliga,GER,MF,1997,21.7,612,593,19,10,0,148,13,8,1,0,0,0,448,93,71,59,519,18,2,4,468,4,12,33,24,https://fbref.com/en/players/b3325a30/Suat-Serdar,2021,Bundesliga,GER,MF,1997,21.7,31,1.43,23,1,1,2,3,1,3,0.14,3,0,0,0,0,0,https://fbref.com/en/players/b3325a30/Suat-Serdar,2021,Bundesliga,GER,MF,1997,21.7,58,36,15,36,7,15,43,34.9,28,353,111,31.4,104,199,50,39,6,0,33,23,81,26,1,https://fbref.com/en/players/b3325a30/Suat-Serdar,2021,Bundesliga,GER,MF,1997,21.7,939,45,216,565,227,45,924,36,60,60,40,0,670,3686,2111,89,21,4,40,58,708,547,77.3,58,https://fbref.com/en/players/b3325a30/Suat-Serdar,2021,Bundesliga,GER,MF,1997,25,1953,78,63.8,21.7,24,81,18,1,12,0,0.36,13,56,-43,-1.98,-0.52,16.8,42.8,-25.9,-1.2,0.03,https://fbref.com/en/players/b3325a30/Suat-Serdar,2021,Bundesliga,GER,MF,1997,21.7,3,0,0,31,54,1,8,23,36,1,0,1,203,18,25,41.9,https://fbref.com/en/players/b3325a30/Suat-Serdar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Schalke 04,Bundesliga,Benjamin Stambouli,FRA,"MF,DF",29,1990,24,22,1956,21.7,0,2,0,0,0,5,0,0,0.09,0.09,0,0.09,0.1,0.1,0.5,0.6,0,0.02,0.03,0,0.03,https://fbref.com/en/players/5939baa2/Benjamin-Stambouli,2021,Bundesliga,FRA,"MF,DF",1990,21.7,0,2,1,50,0.09,0.05,0,0,20.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,https://fbref.com/en/players/5939baa2/Benjamin-Stambouli,2021,Bundesliga,FRA,"MF,DF",1990,21.7,1035,965,70,35,1,147,34,7,0,0,0,0,617,115,303,252,671,55,35,0,775,10,24,37,22,https://fbref.com/en/players/5939baa2/Benjamin-Stambouli,2021,Bundesliga,FRA,"MF,DF",1990,21.7,20,0.92,16,1,0,0,2,1,3,0.14,3,0,0,0,0,0,https://fbref.com/en/players/5939baa2/Benjamin-Stambouli,2021,Bundesliga,FRA,"MF,DF",1990,21.7,60,45,32,22,6,23,47,48.9,24,277,101,36.5,129,125,23,49,14,0,35,61,121,68,2,https://fbref.com/en/players/5939baa2/Benjamin-Stambouli,2021,Bundesliga,FRA,"MF,DF",1990,21.7,1292,151,594,640,124,5,1227,19,24,79.2,19,0,709,3722,1987,53,18,1,10,13,751,712,94.8,9,https://fbref.com/en/players/5939baa2/Benjamin-Stambouli,2021,Bundesliga,FRA,"MF,DF",1990,24,1956,82,63.9,21.7,22,86,19,2,37,6,0.42,12,56,-44,-2.02,-0.64,16,44,-28,-1.29,-0.22,https://fbref.com/en/players/5939baa2/Benjamin-Stambouli,2021,Bundesliga,FRA,"MF,DF",1990,21.7,5,0,0,22,19,2,7,61,45,0,0,0,254,42,32,56.8,https://fbref.com/en/players/5939baa2/Benjamin-Stambouli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Schalke 04,Bundesliga,Malick Thiaw,GER,DF,18,2001,19,15,1452,16.1,1,0,1,0,0,5,1,0.06,0,0.06,0.06,0.06,0.5,0.5,0.1,0.5,0.03,0,0.03,0.03,0.03,https://fbref.com/en/players/ff5ea0bf/Malick-Thiaw,2021,Bundesliga,GER,DF,2001,16.1,1,8,4,50,0.5,0.25,0.13,0.25,8.8,0,0,0,0.5,0.5,0.06,0.5,0.5,https://fbref.com/en/players/ff5ea0bf/Malick-Thiaw,2021,Bundesliga,GER,DF,2001,16.1,761,714,47,17,0,86,17,1,0,0,0,0,552,83,126,162,524,26,30,2,622,2,22,14,13,https://fbref.com/en/players/ff5ea0bf/Malick-Thiaw,2021,Bundesliga,GER,DF,2001,16.1,6,0.37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/ff5ea0bf/Malick-Thiaw,2021,Bundesliga,GER,DF,2001,16.1,47,20,27,18,2,15,30,50,15,222,65,29.3,116,94,12,29,14,0,15,33,80,80,0,https://fbref.com/en/players/ff5ea0bf/Malick-Thiaw,2021,Bundesliga,GER,DF,2001,16.1,960,177,595,369,47,14,915,1,2,50,1,0,527,2512,1096,13,3,0,6,6,629,589,93.6,8,https://fbref.com/en/players/ff5ea0bf/Malick-Thiaw,2021,Bundesliga,GER,DF,2001,19,1452,76,47.5,16.1,15,89,14,4,31,9,0.53,5,40,-35,-2.17,-0.71,10,29.3,-19.2,-1.19,0.03,https://fbref.com/en/players/ff5ea0bf/Malick-Thiaw,2021,Bundesliga,GER,DF,2001,16.1,5,1,1,29,8,2,1,33,20,0,0,1,124,44,28,61.1,https://fbref.com/en/players/ff5ea0bf/Malick-Thiaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
